Date,Team 1,FT,Team 2
Sun Sep 14 1969,Brescia Calcio,1-4,AC Milan
Sun Sep 14 1969,Acf Fiorentina,1-0,Hellas Verona
Sun Sep 14 1969,Inter,1-0,Bologna FC
Sun Sep 14 1969,Juventus,4-1,US Palermo
Sun Sep 14 1969,Vicenza Calcio,3-2,Ssc Napoli
Sun Sep 14 1969,Lazio Roma,1-1,Torino FC
Sun Sep 14 1969,Sampdoria,0-0,Cagliari Calcio
Sun Sep 14 1969,As Bari,1-0,As Roma
Sun Sep 21 1969,US Palermo,1-2,Inter
Sun Sep 21 1969,Hellas Verona,1-0,Juventus
Sun Sep 21 1969,As Roma,1-0,Brescia Calcio
Sun Sep 21 1969,Bologna FC,1-0,Lazio Roma
Sun Sep 21 1969,AC Milan,1-0,As Bari
Sun Sep 21 1969,Cagliari Calcio,2-1,Vicenza Calcio
Sun Sep 21 1969,Ssc Napoli,0-1,Acf Fiorentina
Sun Sep 21 1969,Torino FC,2-1,Sampdoria
Sun Sep 28 1969,Acf Fiorentina,1-0,Sampdoria
Sun Sep 28 1969,Hellas Verona,2-0,As Roma
Sun Sep 28 1969,US Palermo,1-3,Vicenza Calcio
Sun Sep 28 1969,Lazio Roma,1-0,AC Milan
Sun Sep 28 1969,Inter,2-0,Torino FC
Sun Sep 28 1969,Brescia Calcio,0-2,Cagliari Calcio
Sun Sep 28 1969,As Bari,0-0,Ssc Napoli
Sun Sep 28 1969,Juventus,1-1,Bologna FC
Sun Oct 5 1969,As Roma,2-1,Inter
Sun Oct 5 1969,AC Milan,2-0,Hellas Verona
Sun Oct 5 1969,Torino FC,0-2,Ssc Napoli
Sun Oct 5 1969,Bologna FC,3-1,US Palermo
Sun Oct 5 1969,Cagliari Calcio,1-0,Lazio Roma
Sun Oct 5 1969,Vicenza Calcio,1-2,Acf Fiorentina
Sun Oct 5 1969,Brescia Calcio,0-0,As Bari
Sun Oct 5 1969,Sampdoria,0-0,Juventus
Sun Oct 12 1969,Inter,3-1,Brescia Calcio
Sun Oct 12 1969,Hellas Verona,0-0,Bologna FC
Sun Oct 12 1969,US Palermo,0-0,AC Milan
Sun Oct 12 1969,Ssc Napoli,0-0,As Roma
Sun Oct 12 1969,Juventus,1-2,Torino FC
Sun Oct 12 1969,Acf Fiorentina,0-1,Cagliari Calcio
Sun Oct 12 1969,As Bari,0-0,Vicenza Calcio
Sun Oct 12 1969,Lazio Roma,1-0,Sampdoria
Sun Oct 19 1969,Cagliari Calcio,1-1,Inter
Sun Oct 19 1969,Sampdoria,0-0,Ssc Napoli
Sun Oct 19 1969,AC Milan,2-3,As Roma
Sun Oct 19 1969,Torino FC,1-1,US Palermo
Sun Oct 19 1969,Vicenza Calcio,1-0,Juventus
Sun Oct 19 1969,Brescia Calcio,0-0,Hellas Verona
Sun Oct 19 1969,Bologna FC,1-1,As Bari
Sun Oct 19 1969,Lazio Roma,5-1,Acf Fiorentina
Sun Oct 26 1969,As Bari,0-0,Sampdoria
Sun Oct 26 1969,Acf Fiorentina,0-0,Torino FC
Sun Oct 26 1969,Juventus,2-1,Inter
Sun Oct 26 1969,Vicenza Calcio,3-0,Hellas Verona
Sun Oct 26 1969,AC Milan,0-0,Bologna FC
Sun Oct 26 1969,Ssc Napoli,0-2,Cagliari Calcio
Sun Oct 26 1969,US Palermo,1-3,Brescia Calcio
Sun Oct 26 1969,As Roma,2-1,Lazio Roma
Sun Nov 9 1969,Ssc Napoli,1-0,Juventus
Sun Nov 9 1969,Sampdoria,2-0,Brescia Calcio
Sun Nov 9 1969,Torino FC,0-1,As Bari
Sun Nov 9 1969,Inter,0-0,AC Milan
Sun Nov 9 1969,Bologna FC,2-2,Acf Fiorentina
Sun Nov 9 1969,Cagliari Calcio,1-0,As Roma
Sun Nov 9 1969,Lazio Roma,1-0,Vicenza Calcio
Sun Nov 9 1969,Hellas Verona,2-0,US Palermo
Sun Nov 16 1969,Acf Fiorentina,3-0,As Bari
Sun Nov 16 1969,Torino FC,2-1,Hellas Verona
Sun Nov 16 1969,As Roma,3-3,Sampdoria
Sun Nov 16 1969,US Palermo,1-1,Lazio Roma
Sun Nov 16 1969,Vicenza Calcio,1-1,Inter
Sun Nov 16 1969,Cagliari Calcio,1-1,Juventus
Sun Nov 16 1969,Brescia Calcio,1-1,Bologna FC
Sun Nov 16 1969,AC Milan,1-0,Ssc Napoli
Sun Nov 30 1969,Inter,3-0,Lazio Roma
Sun Nov 30 1969,Hellas Verona,1-1,Cagliari Calcio
Sun Nov 30 1969,Sampdoria,1-1,AC Milan
Sun Nov 30 1969,As Roma,0-0,Torino FC
Sun Nov 30 1969,Bologna FC,1-1,Vicenza Calcio
Sun Nov 30 1969,As Bari,1-0,US Palermo
Sun Nov 30 1969,Ssc Napoli,0-0,Brescia Calcio
Sun Nov 30 1969,Juventus,2-0,Acf Fiorentina
Sun Dec 7 1969,Lazio Roma,0-2,Ssc Napoli
Sun Dec 7 1969,Hellas Verona,4-1,As Bari
Sun Dec 7 1969,Torino FC,1-0,Brescia Calcio
Sun Dec 7 1969,AC Milan,0-2,Juventus
Sun Dec 7 1969,Vicenza Calcio,3-0,As Roma
Sun Dec 7 1969,Acf Fiorentina,2-0,Inter
Sun Dec 7 1969,Cagliari Calcio,1-0,Bologna FC
Sun Dec 7 1969,US Palermo,3-0,Sampdoria
Sun Dec 14 1969,Acf Fiorentina,2-2,As Roma
Sun Dec 14 1969,Sampdoria,0-1,Vicenza Calcio
Sun Dec 14 1969,US Palermo,1-0,Cagliari Calcio
Sun Dec 14 1969,Torino FC,0-1,AC Milan
Sun Dec 14 1969,Brescia Calcio,0-1,Juventus
Sun Dec 14 1969,Bologna FC,1-2,Ssc Napoli
Sun Dec 14 1969,Lazio Roma,0-1,Hellas Verona
Sun Dec 14 1969,Inter,1-0,As Bari
Sun Dec 21 1969,Vicenza Calcio,0-1,Brescia Calcio
Sun Dec 21 1969,Hellas Verona,1-1,Sampdoria
Sun Dec 21 1969,As Roma,1-1,US Palermo
Sun Dec 21 1969,AC Milan,4-2,Acf Fiorentina
Sun Dec 21 1969,Juventus,2-1,Lazio Roma
Sun Dec 21 1969,Bologna FC,0-1,Torino FC
Sun Dec 21 1969,As Bari,0-0,Cagliari Calcio
Sun Dec 21 1969,Ssc Napoli,0-0,Inter
Sun Dec 28 1969,Inter,0-0,Hellas Verona
Sun Dec 28 1969,Sampdoria,0-0,Bologna FC
Sun Dec 28 1969,Torino FC,1-0,Vicenza Calcio
Sun Dec 28 1969,US Palermo,0-0,Ssc Napoli
Sun Dec 28 1969,Brescia Calcio,1-2,Acf Fiorentina
Sun Dec 28 1969,As Bari,0-0,Lazio Roma
Sun Dec 28 1969,As Roma,0-3,Juventus
Sun Dec 28 1969,Cagliari Calcio,1-1,AC Milan
Sat Jan 3 1970,Inter,3-2,Sampdoria
Sat Jan 3 1970,Ssc Napoli,2-1,Hellas Verona
Sat Jan 3 1970,Lazio Roma,1-0,Brescia Calcio
Sat Jan 3 1970,Juventus,1-0,As Bari
Sat Jan 3 1970,Acf Fiorentina,3-1,US Palermo
Sat Jan 3 1970,Cagliari Calcio,2-0,Torino FC
Sat Jan 3 1970,Bologna FC,1-1,As Roma
Sat Jan 3 1970,Vicenza Calcio,1-0,AC Milan
Sun Jan 11 1970,As Roma,1-0,As Bari
Sun Jan 11 1970,Cagliari Calcio,4-0,Sampdoria
Sun Jan 11 1970,Hellas Verona,0-1,Acf Fiorentina
Sun Jan 11 1970,Torino FC,3-0,Lazio Roma
Sun Jan 11 1970,Bologna FC,2-1,Inter
Sun Jan 11 1970,AC Milan,1-1,Brescia Calcio
Sun Jan 11 1970,Ssc Napoli,1-0,Vicenza Calcio
Sun Jan 11 1970,US Palermo,1-3,Juventus
Sun Jan 18 1970,Inter,2-0,US Palermo
Sun Jan 18 1970,Sampdoria,1-1,Torino FC
Sun Jan 18 1970,Lazio Roma,1-0,Bologna FC
Sun Jan 18 1970,Juventus,3-0,Hellas Verona
Sun Jan 18 1970,Acf Fiorentina,1-2,Ssc Napoli
Sun Jan 18 1970,Brescia Calcio,0-1,As Roma
Sun Jan 18 1970,As Bari,0-5,AC Milan
Sun Jan 18 1970,Vicenza Calcio,1-2,Cagliari Calcio
Sun Jan 25 1970,AC Milan,3-0,Lazio Roma
Sun Jan 25 1970,Ssc Napoli,1-0,As Bari
Sun Jan 25 1970,Torino FC,0-0,Inter
Sun Jan 25 1970,Sampdoria,1-3,Acf Fiorentina
Sun Jan 25 1970,Bologna FC,0-0,Juventus
Sun Jan 25 1970,Vicenza Calcio,1-1,US Palermo
Sun Jan 25 1970,Cagliari Calcio,4-0,Brescia Calcio
Sun Jan 25 1970,As Roma,1-1,Hellas Verona
Sun Feb 1 1970,Juventus,2-0,Sampdoria
Sun Feb 1 1970,Hellas Verona,2-2,AC Milan
Sun Feb 1 1970,US Palermo,1-0,Bologna FC
Sun Feb 1 1970,Lazio Roma,0-2,Cagliari Calcio
Sun Feb 1 1970,Inter,2-0,As Roma
Sun Feb 1 1970,Acf Fiorentina,2-1,Vicenza Calcio
Sun Feb 1 1970,As Bari,2-0,Brescia Calcio
Sun Feb 1 1970,Ssc Napoli,4-0,Torino FC
Sun Feb 8 1970,Vicenza Calcio,2-0,As Bari
Sun Feb 8 1970,AC Milan,1-0,US Palermo
Sun Feb 8 1970,Torino FC,0-3,Juventus
Sun Feb 8 1970,Sampdoria,0-2,Lazio Roma
Sun Feb 8 1970,Bologna FC,0-0,Hellas Verona
Sun Feb 8 1970,Cagliari Calcio,0-0,Acf Fiorentina
Sun Feb 8 1970,Brescia Calcio,1-1,Inter
Sun Feb 8 1970,As Roma,2-1,Ssc Napoli
Sun Feb 15 1970,Juventus,4-0,Vicenza Calcio
Sun Feb 15 1970,Hellas Verona,0-0,Brescia Calcio
Sun Feb 15 1970,As Roma,0-1,AC Milan
Sun Feb 15 1970,Ssc Napoli,0-2,Sampdoria
Sun Feb 15 1970,Inter,1-0,Cagliari Calcio
Sun Feb 15 1970,Acf Fiorentina,2-0,Lazio Roma
Sun Feb 15 1970,As Bari,0-2,Bologna FC
Sun Feb 15 1970,US Palermo,1-0,Torino FC
Sun Mar 1 1970,Inter,0-0,Juventus
Sun Mar 1 1970,Lazio Roma,1-1,As Roma
Sun Mar 1 1970,Hellas Verona,3-1,Vicenza Calcio
Sun Mar 1 1970,Torino FC,1-0,Acf Fiorentina
Sun Mar 1 1970,Cagliari Calcio,2-0,Ssc Napoli
Sun Mar 1 1970,Brescia Calcio,4-2,US Palermo
Sun Mar 1 1970,Bologna FC,0-1,AC Milan
Sun Mar 1 1970,Sampdoria,1-0,As Bari
Sun Mar 8 1970,Juventus,0-0,Ssc Napoli
Sun Mar 8 1970,US Palermo,1-0,Hellas Verona
Sun Mar 8 1970,Vicenza Calcio,2-1,Lazio Roma
Sun Mar 8 1970,As Roma,1-1,Cagliari Calcio
Sun Mar 8 1970,Acf Fiorentina,0-1,Bologna FC
Sun Mar 8 1970,Brescia Calcio,0-0,Sampdoria
Sun Mar 8 1970,As Bari,0-1,Torino FC
Sun Mar 8 1970,AC Milan,0-1,Inter
Sun Mar 15 1970,Lazio Roma,4-0,US Palermo
Sun Mar 15 1970,Sampdoria,2-0,As Roma
Sun Mar 15 1970,Hellas Verona,0-1,Torino FC
Sun Mar 15 1970,Ssc Napoli,1-1,AC Milan
Sun Mar 15 1970,Inter,0-0,Vicenza Calcio
Sun Mar 15 1970,As Bari,1-1,Acf Fiorentina
Sun Mar 15 1970,Bologna FC,0-3,Brescia Calcio
Sun Mar 15 1970,Juventus,2-2,Cagliari Calcio
Sun Mar 22 1970,Vicenza Calcio,1-1,Bologna FC
Sun Mar 22 1970,Torino FC,0-0,As Roma
Sun Mar 22 1970,US Palermo,0-0,As Bari
Sun Mar 22 1970,Lazio Roma,3-1,Inter
Sun Mar 22 1970,Acf Fiorentina,2-0,Juventus
Sun Mar 22 1970,Cagliari Calcio,1-0,Hellas Verona
Sun Mar 22 1970,Brescia Calcio,1-2,Ssc Napoli
Sun Mar 22 1970,AC Milan,0-0,Sampdoria
Sun Mar 29 1970,Inter,3-0,Acf Fiorentina
Sun Mar 29 1970,Juventus,3-0,AC Milan
Sun Mar 29 1970,Sampdoria,1-0,US Palermo
Sun Mar 29 1970,As Roma,1-0,Vicenza Calcio
Sun Mar 29 1970,As Bari,0-2,Hellas Verona
Sun Mar 29 1970,Brescia Calcio,0-1,Torino FC
Sun Mar 29 1970,Bologna FC,0-0,Cagliari Calcio
Sun Mar 29 1970,Ssc Napoli,1-1,Lazio Roma
Sun Apr 5 1970,Vicenza Calcio,2-1,Sampdoria
Sun Apr 5 1970,As Roma,0-1,Acf Fiorentina
Sun Apr 5 1970,AC Milan,3-0,Torino FC
Sun Apr 5 1970,Hellas Verona,1-1,Lazio Roma
Sun Apr 5 1970,Juventus,1-0,Brescia Calcio
Sun Apr 5 1970,Cagliari Calcio,2-0,US Palermo
Sun Apr 5 1970,As Bari,0-1,Inter
Sun Apr 5 1970,Ssc Napoli,0-0,Bologna FC
Sun Apr 12 1970,Lazio Roma,2-0,Juventus
Sun Apr 12 1970,Sampdoria,2-1,Hellas Verona
Sun Apr 12 1970,Torino FC,1-1,Bologna FC
Sun Apr 12 1970,US Palermo,2-2,As Roma
Sun Apr 12 1970,Acf Fiorentina,4-2,AC Milan
Sun Apr 12 1970,Brescia Calcio,1-1,Vicenza Calcio
Sun Apr 12 1970,Inter,1-0,Ssc Napoli
Sun Apr 12 1970,Cagliari Calcio,2-0,As Bari
Sun Apr 19 1970,Hellas Verona,1-3,Inter
Sun Apr 19 1970,Bologna FC,1-1,Sampdoria
Sun Apr 19 1970,Acf Fiorentina,0-1,Brescia Calcio
Sun Apr 19 1970,Juventus,1-1,As Roma
Sun Apr 19 1970,Vicenza Calcio,1-0,Torino FC
Sun Apr 19 1970,Lazio Roma,4-1,As Bari
Sun Apr 19 1970,AC Milan,0-0,Cagliari Calcio
Sun Apr 19 1970,Ssc Napoli,0-0,US Palermo
Sun Apr 26 1970,Torino FC,0-4,Cagliari Calcio
Sun Apr 26 1970,Sampdoria,0-5,Inter
Sun Apr 26 1970,As Roma,1-2,Bologna FC
Sun Apr 26 1970,US Palermo,1-1,Acf Fiorentina
Sun Apr 26 1970,AC Milan,1-0,Vicenza Calcio
Sun Apr 26 1970,As Bari,2-1,Juventus
Sun Apr 26 1970,Hellas Verona,1-0,Ssc Napoli
Sun Apr 26 1970,Brescia Calcio,0-0,Lazio Roma
